Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
220	-432.6771	-438.5468	5.869684	0.01674813	0.2064391	0.0998771	0.01508238	0.001725688	0.07050996	0.05466714	0.1376639	0.1931937	0.4661085	0.06019734	0.2412012	0.01226957	0.06428699	0.1481755	0.01420792	0.07773737	0.1004815	0.006370921	0.5961392	0.004977244	0.08600523	0.04744738	0.009511025	0.004654322	0.01749898	0.1252617	0.02580299	0.05577938	0.1473012	0.02582796	0.1469056	0.05943706	0.04653578	0.005583721	0.01281649	0.123555	0.114919	0.146353	0.145777	0.252289	0.145191	0.195471	0.332815	0.33509	0.214903	0.117192	3.527984
230	-428.6952	-440.0041	11.30894	0.05999345	0.1270815	0.1700922	0.02504344	0.0004979465	0.1894198	0.182519	0.1024232	0.0803019	0.3524781	0.02700935	0.2766965	0.02156088	0.02375721	0.05268802	0.05886713	0.03721522	0.291098	0.009415112	0.1474954	0.007953093	0.07302858	0.0631542	0.01123496	0.01347505	0.01244078	0.0303454	0.06498548	0.07557972	0.1461848	0.02770437	0.1453084	0.07500817	0.04413432	0.002172828	0.03090319	0.1287642	0.161608	0.180423	0.177699	0.18205	0.186354	0.111865	0.203508	0.400034	0.256553	0.139905	3.188031
240	-424.5135	-442.4524	17.93892	0.04753429	0.1279926	0.09427456	0.07739363	0.0009990433	0.075293	0.121144	0.08519305	0.04570095	0.1703049	0.0896079	0.2238098	0.04003908	0.04973673	0.05386751	0.0438876	0.09169621	0.1479927	0.008209699	0.2086591	0.01140116	0.02449084	0.09044581	0.006430789	0.03347001	0.00610536	0.05157769	0.1059681	0.07508295	0.05176885	0.02674095	0.2030877	0.03342346	0.02625296	0.003828522	0.05885653	0.1613887	0.17004	0.110179	0.198233	0.169767	0.207888	0.143892	0.195256	0.27134	0.37061	0.162794	2.773657
250	-427.9163	-450.5472	22.63088	0.0236986	0.1268373	0.0414161	0.03818664	0.001322073	0.07983588	0.06872854	0.0333684	0.06993271	0.102215	0.1431052	0.2525886	0.07256638	0.05528966	0.03997052	0.04770127	0.07205089	0.09778619	0.01040507	0.2361781	0.02900192	0.01446977	0.1190427	0.005898101	0.07343218	0.005963495	0.02153839	0.1296445	0.03424359	0.06781606	0.064866	0.1840204	0.03592713	0.02064636	0.002874864	0.01973805	0.03810291	0.167523	0.111968	0.117449	0.206527	0.275786	0.120747	0.179324	0.299403	0.372389	0.148884	2.48041
260	-434.9583	-450.3352	15.37689	0.03081288	0.06366292	0.03135151	0.06455183	0.005478741	0.1003725	0.2512576	0.03304253	0.06376849	0.2034305	0.1351059	0.2417222	0.09117508	0.006919239	0.01740007	0.0575565	0.1686179	0.1296381	0.01905604	0.3183455	0.02441408	0.02090353	0.07847972	0.01287267	0.06557002	0.0105514	0.02039444	0.08960352	0.0139463	0.1034292	0.06692601	0.141984	0.04144963	0.1148824	0.002807851	0.02956572	0.06273755	0.189433	0.0998851	0.262527	0.148846	0.257947	0.0413617	0.181293	0.302691	0.376478	0.139539	2.933784
270	-442.4679	-448.1897	5.721835	0.02498777	0.07486641	0.09666456	0.01627048	0.005317674	0.154383	0.3268131	0.02024324	0.1434979	0.1742594	0.07433777	0.4358862	0.1002273	0.03443777	0.01727316	0.05724495	0.1872802	0.08998358	0.06340618	0.41199	0.024316	0.008988062	0.0895363	0.0134924	0.05162343	0.00365839	0.08241015	0.03908925	0.0963233	0.09376421	0.03887207	0.2124664	0.03597732	0.1173437	0.01406833	0.04642877	0.05949625	0.296612	0.0566779	0.104086	0.0858837	0.328411	0.128329	0.238776	0.260127	0.351063	0.150035	3.537225
280	-421.0953	-433.6402	12.54484	0.004806308	0.1095083	0.1088584	0.01681816	0.002299553	0.1752895	0.1235185	0.02769726	0.1303506	0.2928732	0.02739623	0.4630827	0.02343216	0.04183076	0.02997266	0.03195269	0.06447891	0.1165863	0.01327505	0.3113949	0.05341288	0.01769896	0.09727838	0.0132504	0.07738527	0.003451375	0.09856926	0.04227643	0.1078665	0.0429486	0.03974495	0.1642552	0.04105376	0.05328883	0.01024545	0.07134899	0.06128956	0.180068	0.114381	0.147635	0.16024	0.29363	0.104046	0.272878	0.248473	0.335335	0.143313	3.110787
290	-438.5386	-445.8839	7.345246	0.002075784	0.09034954	0.1088553	0.02335624	0.0107655	0.2768359	0.09239576	0.05052995	0.1422394	0.2961741	0.01718581	0.6592572	0.006358938	0.02049259	0.05197801	0.06498005	0.03894702	0.07479819	0.02873255	0.1642448	0.02853026	0.03538346	0.1509468	0.04318644	0.04726204	0.003169831	0.2893781	0.07158521	0.0758554	0.03741729	0.05035494	0.1812437	0.04726727	0.08739087	0.01969751	0.03135806	0.01518182	0.203876	0.193547	0.158238	0.117741	0.190335	0.136263	0.203621	0.330016	0.297367	0.168997	3.435762
300	-431.6276	-440.351	8.723364	0.002397201	0.07486416	0.07719652	0.02165414	0.01253249	0.135003	0.09085548	0.08185732	0.07418635	0.4261083	0.01841188	0.3072111	0.0105694	0.024912	0.1157271	0.01091287	0.05014795	0.1584123	0.0636166	0.3316996	0.06993673	0.03214675	0.1467689	0.01656927	0.093816	0.004993891	0.1641382	0.09807167	0.1109395	0.02858559	0.06198687	0.09309665	0.04631493	0.1204444	0.04591557	0.01968496	0.107944	0.124863	0.145186	0.178748	0.165652	0.244717	0.140835	0.226625	0.3036	0.330962	0.138812	3.349629
310	-438.8708	-447.8468	8.976	0.002782627	0.06012612	0.1497181	0.1594057	0.005215722	0.07880491	0.0474073	0.118925	0.07805726	0.3820229	0.05523742	0.5461748	0.005418384	0.005882779	0.06795518	0.02800082	0.06950393	0.05875178	0.04237761	0.2386061	0.1448853	0.08292174	0.0649059	0.0225204	0.02755098	0.01248275	0.02966307	0.1456558	0.02244417	0.01788053	0.1717659	0.05631836	0.04712991	0.1063203	0.03058787	0.0210875	0.1293449	0.232331	0.065164	0.163676	0.17955	0.247824	0.111454	0.322157	0.267223	0.291307	0.119313	3.33384
