Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
200	-424.4344	-473.1675	48.73311	0.009371302	0.03013726	0.02148769	0.0001137806	0.00626134	0.0473159	0.024068	0.02805756	0.05311814	0.05589903	0.04948937	0.125043	0.002366642	0.0274272	0.009240791	0.002659785	0.03424903	0.02635067	0.01840451	0.05264825	0.03381523	0.01252071	0.01504113	0.02278334	0.01031679	0.002694375	0.004979965	0.0001780922	0.0239381	0.005024121	0.01738667	0.0125559	0.004398107	0.01185546	0.0155059	0.00369609	0.02862135	0.224494	0.0789166	0.194801	0.0552558	0.296732	0.1498	0.238009	0.301869	0.361031	0.0990902	0.8490205
210	-423.1274	-472.3555	49.2281	0.008426257	0.03132476	0.01214267	6.913966e-05	0.009092802	0.0219661	0.04041116	0.01763761	0.05407083	0.09021737	0.005821872	0.1030512	0.002793063	0.02600611	0.02078179	0.003207784	0.01452734	0.025305	0.01468144	0.05475842	0.02571055	0.007063301	0.008100498	0.03086677	0.005668452	0.01219865	0.005131561	0.0004127963	0.02411685	0.006269319	0.01931287	0.03509996	0.007370205	0.01116222	0.03731687	0.002440538	0.02354897	0.292524	0.116457	0.0704061	0.0684567	0.367624	0.084533	0.226489	0.307655	0.362177	0.103679	0.8180831
220	-423.037	-472.3972	49.36022	0.007956374	0.01365953	0.007137678	0.0001086812	0.01384196	0.04680448	0.03973815	0.02096826	0.04004427	0.08134685	0.02703351	0.08940406	0.006138976	0.01772687	0.0311605	0.008065393	0.02768016	0.04984635	0.004217046	0.04395594	0.005024956	0.002882674	0.0181418	0.0247344	0.01452498	0.01612883	0.03141841	0.0002682076	0.01095063	0.003090274	0.01095864	0.02504146	0.007887502	0.02105233	0.02817438	0.001986048	0.01072541	0.280651	0.0985396	0.0890995	0.145331	0.300434	0.0859445	0.186655	0.316707	0.364525	0.132113	0.809826
230	-419.8878	-468.5624	48.67458	0.006079128	0.03215412	0.003366789	2.886958e-05	0.01740191	0.02513076	0.01593028	0.02564854	0.04515223	0.07840196	0.01333842	0.05938464	0.003069019	0.007381098	0.01758567	0.01200411	0.007093418	0.03665733	0.003131015	0.1340745	0.006952202	0.00489005	0.01661415	0.0197219	0.06232502	0.002581533	0.03224537	0.0007563469	0.02108671	0.004333047	0.01719788	0.004598399	0.03654569	0.02161843	0.009074479	0.01267476	0.03644863	0.144943	0.106853	0.230686	0.0871618	0.324177	0.10618	0.224254	0.360254	0.289908	0.125584	0.8526784
240	-421.1858	-470.0562	48.87048	0.004337245	0.05469839	0.007567752	3.784973e-05	0.00831932	0.03409927	0.01281541	0.02028134	0.04801358	0.06098717	0.005675918	0.07344569	0.01196972	0.007083723	0.02176779	0.005892292	0.007457308	0.03583318	0.00886972	0.08293671	0.01736512	0.0108111	0.005801557	0.03288341	0.02495445	0.00425848	0.03917825	0.0004232684	0.04177733	0.008238486	0.01645458	0.006591607	0.02843522	0.03875245	0.0304048	0.009296846	0.01271799	0.191391	0.10327	0.239717	0.119982	0.243021	0.10262	0.195207	0.384562	0.275881	0.14435	0.8404343
250	-420.7056	-470.8035	50.09793	0.004013435	0.02140081	0.0337804	4.439437e-05	0.006492473	0.01587945	0.01188734	0.05135306	0.03660005	0.06909135	0.004807679	0.04880837	0.01253407	0.01007176	0.005374996	0.01945963	0.006298433	0.03264843	0.004354661	0.04447552	0.04675923	0.01677076	0.004856031	0.01612152	0.02313648	0.002337197	0.01714928	0.001786873	0.03152116	0.01547171	0.02036524	0.00650814	0.02712718	0.02172353	0.0224666	0.04034802	0.009893984	0.164652	0.0718263	0.244302	0.112345	0.307636	0.0992381	0.192467	0.360738	0.304794	0.142001	0.7637192
260	-419.9958	-468.3065	48.31071	0.001636712	0.02460937	0.02480002	3.677228e-05	0.00705507	0.004875542	0.04965431	0.02598466	0.05402888	0.07964065	0.007949794	0.0653985	0.003898821	0.0089643	0.00542313	0.03809377	0.02773031	0.08960325	0.001210833	0.08074427	0.03003382	0.01140167	0.002116151	0.003762811	0.05046399	0.006526045	0.02977288	0.0008840877	0.02116791	0.007106433	0.01233798	0.002787424	0.01511	0.03171976	0.00868842	0.02065014	0.01955204	0.170411	0.13826	0.154655	0.105037	0.235945	0.195692	0.209938	0.325127	0.333447	0.131489	0.8754205
270	-428.59	-477.914	49.32397	0.0008943341	0.07661533	0.03504559	3.334596e-05	0.002293553	0.002168461	0.0465218	0.01811275	0.02490422	0.08018409	0.02795328	0.08853365	0.004278444	0.003746248	0.01471439	0.04235463	0.01592521	0.07406266	0.008884547	0.02393924	0.01751685	0.01023572	0.009933739	0.002285119	0.02744434	0.004134887	0.01682235	0.003708971	0.02093069	0.01706345	0.0178892	0.0160048	0.003535223	0.02993449	0.006653554	0.004222109	0.01261027	0.121932	0.0678365	0.325784	0.132913	0.300732	0.0508026	0.212663	0.364926	0.337776	0.0846346	0.8120915
280	-424.259	-473.8679	49.60894	0.001818458	0.05676411	0.04725771	0.0001144966	0.00259606	0.003138995	0.008098132	0.02181513	0.0295113	0.07232323	0.01557148	0.1060768	0.03062744	0.003925779	0.003226212	0.03572735	0.01161302	0.0370676	0.003106539	0.03210445	0.01432806	0.02217642	0.004677593	0.003700167	0.02553608	0.01033642	0.03777768	0.002041431	0.03167621	0.009051284	0.02133208	0.02528095	0.01630419	0.03053403	0.006349881	0.003373557	0.007320407	0.126822	0.0632366	0.303693	0.0810894	0.34992	0.0752389	0.178785	0.342739	0.373555	0.104921	0.7942807
290	-431.8612	-480.9229	49.06178	0.009307862	0.0283741	0.02478661	0.0007232482	0.003989591	0.008928534	0.01712446	0.02288012	0.02524222	0.1029615	0.02587502	0.04831092	0.01539222	0.01503798	0.004036442	0.01938789	0.01522245	0.07121746	0.001919939	0.02906495	0.01577192	0.009746117	0.006467533	0.009828624	0.04327061	0.01749246	0.06080448	0.002770611	0.0339956	0.008520354	0.0391807	0.01337876	0.01752788	0.04907082	0.003448145	0.004682049	0.002738163	0.170126	0.14041	0.182673	0.104829	0.194132	0.20783	0.262374	0.297824	0.324601	0.115201	0.8284783
300	-426.409	-472.4923	46.08335	0.01066484	0.03600696	0.04909583	0.0008990509	0.001546329	0.008161174	0.05442408	0.05234197	0.05702628	0.1134754	0.02446265	0.09764275	0.00953188	0.003573411	0.01387281	0.008754556	0.01421192	0.0388242	0.0002912726	0.04656881	0.0202699	0.01470387	0.005908387	0.01397233	0.0339657	0.03978985	0.03430791	0.01269941	0.05780941	0.01315217	0.0104562	0.02164193	0.03008728	0.04280964	0.006752723	0.01175132	0.00317576	0.209003	0.0688609	0.179857	0.101656	0.360973	0.0796501	0.274907	0.31205	0.292339	0.120704	1.01463
