Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
2860	-1462.918	-1461.276	-1.642167	8.225659	0.3575166	0.1761857	0.02808842	0.13677	0.04186299	0.004527831	0.120765	0.1699748	0.06639573	0.01036503	0.09151419	0.01368884	0.06254821	0.0001600066	0.08310165	0.08536929	0.04712187	0.02588798	0.07877499	0.005227862	0.0230816	0.05405212	0.056647	0.2229142	0.0882159	0.1472995	0.001767378	0.2589275	0.132983	0.04289115	0.383499	0.2740953	0.04461582	0.1235359	0.2941101	0.05905166	0.04002949	0.132639	0.183408	0.177498	0.143061	0.1368	0.226595	0.01857161	0.309224	0.285926	0.201133	0.203717	0.598013	0.854948	1.07613	1.47091	3.853563
2870	-1469.823	-1469.258	-0.5640928	8.292676	0.28868	0.2551379	0.02025275	0.1764282	0.04698033	0.005473061	0.03221375	0.2505272	0.07970606	0.003402054	0.07301649	0.02843308	0.07237671	8.978263e-05	0.04891638	0.0742699	0.04748409	0.09422317	0.03847635	0.005732277	0.05358204	0.09034561	0.03031553	0.1470005	0.07219925	0.1383629	0.0004068749	0.3973193	0.09497757	0.03058705	0.2445909	0.2656659	0.04813353	0.1202138	0.3000282	0.07703696	0.03359846	0.153152	0.204524	0.17834	0.132071	0.116394	0.21552	0.02156684	0.299281	0.308887	0.194666	0.197166	0.59945	0.855651	1.07598	1.46892	3.786184
2880	-1476.797	-1480.815	4.017994	6.460483	0.3587451	0.07999673	0.01995999	0.1007668	0.04940768	0.006668288	0.08333672	0.1751991	0.07447665	0.001731128	0.07020304	0.01946203	0.1031103	1.458762e-05	0.1047807	0.04192259	0.02439834	0.02574055	0.07245408	0.01530135	0.0443076	0.0301288	0.03124219	0.08379383	0.1373419	0.1288874	0.002044878	0.305227	0.06736316	0.02106775	0.3362303	0.2665724	0.1008658	0.08337203	0.3484661	0.05380859	0.03140796	0.118973	0.208055	0.181419	0.128034	0.177697	0.185822	0.02156684	0.269509	0.291364	0.238765	0.200362	0.553355	0.83225	1.08021	1.53419	3.499803
2890	-1478.79	-1469.027	-9.763188	7.616444	0.3185535	0.1772594	0.01960945	0.2019829	0.02535673	0.01968343	0.05958855	0.2433585	0.1196622	0.001597218	0.1404298	0.02807445	0.09908905	9.498014e-06	0.1000653	0.07575107	0.03689425	0.07635661	0.08875325	0.01238386	0.02553642	0.07062036	0.02640885	0.3913075	0.1614233	0.07786334	0.002758625	0.3760418	0.102982	0.009203235	0.336589	0.2295302	0.01726198	0.1255667	0.4345624	0.04790731	0.08110522	0.134626	0.138457	0.216822	0.149147	0.121268	0.239681	0.02156684	0.270324	0.290868	0.243788	0.19502	0.584181	0.848098	1.07752	1.4902	4.361127
2900	-1472.343	-1467.217	-5.125813	9.656915	0.3189625	0.2722025	0.02336385	0.1404001	0.02368367	0.02868489	0.1056525	0.2184972	0.1522072	0.02319094	0.1383334	0.02544698	0.09908905	3.942779e-05	0.07671066	0.03066506	0.04655367	0.05394908	0.05715289	0.02344492	0.01131935	0.2156518	0.02458101	0.1967005	0.06283921	0.1418268	0.002609596	0.1873538	0.09171145	0.003617785	0.375048	0.3245645	0.01160739	0.04343558	0.4101662	0.07326861	0.03675928	0.118857	0.201053	0.17886	0.111925	0.171198	0.218106	0.0318343	0.275419	0.29635	0.229535	0.198696	0.625665	0.868184	1.07304	1.43311	4.071291
2910	-1457.886	-1460.986	3.099669	9.945005	0.2617142	0.1560463	0.01173355	0.09138386	0.01588948	0.001227102	0.09767629	0.1755466	0.06597444	0.01104501	0.1200546	0.03628794	0.08708149	6.162477e-05	0.07002845	0.06241269	0.0661425	0.05246365	0.06068492	0.04645719	0.01307609	0.06055954	0.05513527	0.1686814	0.07703778	0.1336667	0.005420202	0.3266704	0.081188	0.002153589	0.2581657	0.2370563	0.02777981	0.08754885	0.43061	0.05029946	0.05223791	0.168983	0.181451	0.159064	0.15227	0.172696	0.165537	0.02128544	0.277405	0.273231	0.213641	0.235723	0.63056	0.870465	1.07245	1.42653	3.557199
2920	-1472.406	-1475.519	3.112461	4.690147	0.2132469	0.1160015	0.006268482	0.1119896	0.01950299	0.004127406	0.07141142	0.2575946	0.08557866	0.01435423	0.08397589	0.06269765	0.07904906	0.00012764	0.0816311	0.06203821	0.04614134	0.05962024	0.09288422	0.05598161	0.02807224	0.01167382	0.08332424	0.1638894	0.1199034	0.07157939	0.01529547	0.3086989	0.06363138	0.004551327	0.3319189	0.3070584	0.03606991	0.09419628	0.3403261	0.03778131	0.01420605	0.168052	0.180452	0.163694	0.151431	0.171745	0.164626	0.08776809	0.324048	0.260725	0.232578	0.182649	0.488676	0.796136	1.0838	1.63139	3.556399
2930	-1470.387	-1474.265	3.87879	9.352135	0.4274932	0.1010838	0.005127233	0.1777078	0.0289825	0.003765268	0.06478203	0.161421	0.1262248	0.04057272	0.1960353	0.02130297	0.03926131	0.0001102768	0.1230853	0.105813	0.05891661	0.02275503	0.03376899	0.0307027	0.02654428	0.006446988	0.06841353	0.1923743	0.1163477	0.107722	0.01489506	0.1670482	0.08120251	0.004350285	0.3277178	0.1704118	0.06770618	0.07433045	0.2419364	0.06826324	0.003881099	0.160779	0.218122	0.156056	0.144366	0.163732	0.156945	0.01629859	0.273573	0.288982	0.203994	0.23345	0.620265	0.865646	1.07367	1.44041	3.508504
2940	-1470.653	-1469.493	-1.159195	8.492864	0.3012007	0.1324246	0.005163238	0.152067	0.01383688	0.004750381	0.1021504	0.2257507	0.1211736	0.01617075	0.1744087	0.0274242	0.0465587	0.0002990629	0.04906101	0.1644625	0.05558352	0.05199266	0.05061621	0.01129606	0.06871689	0.01291957	0.1056138	0.196522	0.0785502	0.1273525	0.003242619	0.3699708	0.1119162	0.003291624	0.411039	0.2115571	0.04624584	0.1138224	0.1925446	0.05531639	0.008365312	0.119554	0.235065	0.221561	0.162583	0.126913	0.134324	0.01629859	0.244531	0.298409	0.215994	0.241066	0.603651	0.857696	1.07554	1.46312	3.823378
2950	-1464.584	-1462.804	-1.7802	9.215534	0.2541326	0.2292302	0.002191277	0.1313579	0.02211748	0.01479853	0.07065637	0.1671096	0.1266382	0.01432502	0.1344527	0.0154273	0.08357368	0.0006852426	0.1016227	0.1184129	0.03386836	0.05823613	0.0744381	0.007593723	0.03398017	0.01995379	0.1038045	0.2120075	0.07708369	0.09947555	0.008613622	0.2707972	0.1439001	0.01311963	0.3743661	0.267104	0.04028812	0.08358725	0.3708388	0.07321186	0.009190604	0.216328	0.255402	0.144168	0.129069	0.119985	0.135047	0.003145892	0.255196	0.275554	0.222281	0.246969	0.617766	0.864464	1.07396	1.44381	3.862191
2960	-1474.062	-1475.68	1.617984	9.905548	0.3375943	0.1826683	0.0054028	0.1133427	0.05475824	0.02009871	0.06245206	0.186489	0.06312828	0.02317209	0.112726	0.01750885	0.0755257	0.002963314	0.05470202	0.04832269	0.03339035	0.05294585	0.0165566	0.008267919	0.04885079	0.04550968	0.1189399	0.1366509	0.06849297	0.1560988	0.01095835	0.3254852	0.153973	0.006107729	0.3133114	0.2296046	0.01741708	0.1166566	0.2594133	0.1584267	0.01189117	0.149031	0.276056	0.155827	0.128543	0.147103	0.143441	0.003145892	0.248429	0.299088	0.214339	0.238145	0.629901	0.870159	1.07253	1.42741	3.649804
2970	-1466.041	-1462.339	-3.702333	5.771264	0.3282498	0.257289	0.02067316	0.1058094	0.008021618	0.0154081	0.09952529	0.1956887	0.0822848	0.007866401	0.1182824	0.0202771	0.09406095	0.003786987	0.09299197	0.06841444	0.01661567	0.06352222	0.02180902	0.02342513	0.02429166	0.08987887	0.1439696	0.2378208	0.1173021	0.1946256	0.00398784	0.3137414	0.1376827	0.002940758	0.3433233	0.2829075	0.02248349	0.1140944	0.2594133	0.03747255	0.01238571	0.152613	0.24088	0.141769	0.131632	0.150637	0.18247	0.003145892	0.275729	0.27803	0.219919	0.226323	0.531266	0.820372	1.08176	1.5666	3.982324
2980	-1465.609	-1468.86	3.250663	7.069792	0.3655531	0.1483474	0.006802716	0.1027259	0.004167541	0.03264848	0.06946288	0.1600028	0.1219367	0.01682488	0.09251716	0.02967395	0.1246403	0.001596207	0.02568149	0.07647435	0.01552513	0.05333995	0.05096324	0.01183694	0.05342093	0.14727	0.03476602	0.1473543	0.1469171	0.1202306	0.006820098	0.2361208	0.1063994	0.005539271	0.282921	0.3112692	0.07812989	0.06380095	0.2485888	0.03918202	0.008310095	0.17302	0.234982	0.128529	0.143959	0.154081	0.16543	0.003145892	0.271505	0.267947	0.237693	0.222855	0.570441	0.841135	1.07879	1.50963	3.547762
2990	-1458.544	-1458.187	-0.3572172	7.521323	0.3638593	0.2443913	0.008450739	0.1095263	0.00823169	0.01500823	0.08385479	0.167181	0.09731206	0.04143968	0.1061261	0.03998377	0.0777353	0.003933159	0.0391392	0.1336114	0.009718914	0.05530412	0.06462823	0.008071466	0.03888706	0.01367074	0.07707278	0.2110123	0.09239382	0.07878105	0.02804242	0.2440613	0.07756876	0.002948493	0.4337149	0.2544153	0.05143917	0.08469857	0.3568965	0.03862899	0.0115152	0.164719	0.223709	0.170337	0.137053	0.146689	0.157493	0.003145892	0.264462	0.310075	0.223	0.202463	0.581886	0.846946	1.07774	1.49343	3.773254
3000	-1463.64	-1474.058	10.41861	7.596707	0.3339196	0.1876152	0.02220784	0.1304886	0.007376431	0.01091726	0.06602172	0.1172157	0.08854093	0.06382083	0.07617314	0.02233266	0.03235561	0.003659406	0.07905773	0.04541644	0.02686828	0.029305	0.06799312	0.01050558	0.03936652	0.01757958	0.04887084	0.202024	0.07144724	0.1059085	0.04576321	0.3151233	0.05764933	0.008545278	0.143567	0.1608486	0.02527221	0.05991011	0.3147548	0.03878674	0.02255677	0.184437	0.189439	0.190727	0.0971039	0.164248	0.174044	0.007328671	0.260419	0.277538	0.247829	0.214214	0.583708	0.847861	1.07757	1.49086	3.099765
3010	-1463.782	-1464.924	1.141859	5.966759	0.3472731	0.1389251	0.04733991	0.1501457	0.01601015	0.02255005	0.05175182	0.1770767	0.1021794	0.05323651	0.19488	0.04937752	0.03287098	0.009218813	0.06927759	0.08549755	0.03827219	0.0490625	0.06796275	0.007126929	0.03752867	0.01523544	0.05915259	0.1658393	0.08158109	0.07005757	0.02209616	0.3693005	0.06040432	0.007023525	0.237374	0.1828804	0.02134203	0.09623826	0.4715121	0.05776682	0.01419393	0.176249	0.185344	0.186604	0.118724	0.162797	0.170282	0.007328671	0.280905	0.258618	0.246989	0.213488	0.53787	0.82397	1.08133	1.55683	3.679562
3020	-1464.728	-1464.726	-0.001711046	9.746735	0.4970008	0.1564917	0.01369677	0.1435643	0.01484303	0.01952762	0.04887028	0.2251503	0.09986541	0.02209434	0.1945154	0.06655359	0.05208728	0.002697826	0.04512218	0.08057094	0.03529991	0.04802482	0.03824835	0.01730318	0.04318503	0.01320746	0.07579538	0.2093847	0.03636811	0.1386127	0.01749167	0.3105523	0.08454686	0.01222732	0.2766799	0.1828776	0.02653058	0.123246	0.3080426	0.06401008	0.006748724	0.181262	0.190616	0.217921	0.0959139	0.139162	0.175125	0.007328671	0.248537	0.297502	0.265422	0.188539	0.627213	0.868907	1.07285	1.43103	3.751035
3030	-1472.29	-1473.021	0.7303795	8.464259	0.2443508	0.2099809	0.03512943	0.166447	0.01576125	0.0299978	0.1013619	0.1872125	0.06879725	0.07648253	0.1928227	0.04918922	0.03638138	0.005628801	0.07611952	0.08049441	0.04085463	0.05054162	0.0856566	0.04125524	0.03032377	0.02188574	0.124478	0.175497	0.03973641	0.08280774	0.006006962	0.1880318	0.09431566	0.01564931	0.2866515	0.2735286	0.01066493	0.03246914	0.4794711	0.0267861	0.02251018	0.189325	0.199095	0.177116	0.119691	0.131857	0.182916	0.007328671	0.270314	0.30546	0.230643	0.193583	0.603059	0.857409	1.0756	1.46393	3.705279
3040	-1470.831	-1461.281	-9.549996	9.28857	0.4442366	0.2254799	0.05561918	0.145613	0.01000219	0.01799173	0.1339652	0.2945022	0.128228	0.06207085	0.1376469	0.03624018	0.1090955	0.008122361	0.06752609	0.09807904	0.03253322	0.05348356	0.07484953	0.02535599	0.0160549	0.1020384	0.06898751	0.2172111	0.07338182	0.0895057	0.0117798	0.327587	0.0375802	0.05095636	0.2690583	0.3547939	0.003886326	0.06066006	0.3798843	0.09195306	0.03184281	0.165045	0.239263	0.154511	0.131885	0.17968	0.129617	0.007328671	0.246923	0.28533	0.215442	0.252305	0.619108	0.865099	1.07381	1.44198	4.347803
3050	-1470.19	-1473.23	3.040673	5.68004	0.2971424	0.1214705	0.06111495	0.1621064	0.01812459	0.01572908	0.05842237	0.2665035	0.06145685	0.0338231	0.1105905	0.04011227	0.04498084	0.01594781	0.07843306	0.08451738	0.03438051	0.08728235	0.05074066	0.02243234	0.017608	0.0866637	0.0330815	0.184106	0.069199	0.156715	0.01303559	0.3011797	0.13921	0.0413199	0.2549747	0.1627149	0.002048804	0.06166511	0.2419034	0.05773111	0.07241823	0.175353	0.197183	0.163088	0.134306	0.134981	0.195089	0.1000686	0.253802	0.293278	0.241302	0.211618	0.528085	0.818623	1.08196	1.57133	3.560886
3060	-1475.654	-1467.23	-8.424026	8.551472	0.5005245	0.2108466	0.0427059	0.1373291	0.01095769	0.02167538	0.2059045	0.4233953	0.0959449	0.03003993	0.1076405	0.02940606	0.07591146	0.01911903	0.09112	0.1480107	0.01457951	0.06819769	0.08321698	0.009284835	0.02163502	0.06704069	0.03714066	0.2433356	0.09144017	0.09691462	0.01944972	0.2314081	0.09289552	0.05882823	0.3090567	0.1163959	0.001729711	0.09626824	0.373172	0.06228919	0.03261888	0.173354	0.183205	0.178682	0.130885	0.147887	0.185987	0.02847755	0.289295	0.279328	0.229824	0.201552	0.604856	0.85828	1.07541	1.46146	4.27743
3070	-1469.412	-1465.855	-3.557161	8.68879	0.3762338	0.2164247	0.08294182	0.1417088	0.01231726	0.02245574	0.1059374	0.1512982	0.116864	0.02708825	0.1030934	0.02223116	0.08520959	0.009335285	0.09101943	0.1318773	0.02568637	0.1232302	0.07369539	0.01351634	0.02006797	0.03975626	0.1041556	0.2536456	0.09212767	0.1332102	0.02082041	0.2911382	0.04931827	0.06522342	0.2451591	0.2582375	0.001289392	0.1277989	0.277302	0.04235046	0.01948525	0.164604	0.176012	0.145569	0.192118	0.144154	0.177543	0.02962972	0.290207	0.277057	0.230549	0.202187	0.607635	0.859622	1.0751	1.45764	3.973251
3080	-1471.38	-1468.852	-2.527513	9.648925	0.2902331	0.3143063	0.02477608	0.1498179	0.01212224	0.006638719	0.1032436	0.3101333	0.12614	0.02289206	0.115314	0.03880383	0.05767212	0.01155788	0.1249817	0.063563	0.005166465	0.05055625	0.09450652	0.01904824	0.0416625	0.02061958	0.07109749	0.1547414	0.116449	0.08353999	0.04730923	0.2208485	0.05765437	0.08815941	0.289486	0.2669372	0.006995298	0.08584736	0.3106059	0.09265337	0.01281778	0.155853	0.163515	0.183715	0.131229	0.212628	0.15306	0.0403352	0.253983	0.298979	0.228853	0.218185	0.625527	0.868119	1.07305	1.4333	3.908898
3090	-1465.354	-1469.341	3.986971	8.552085	0.335273	0.1147367	0.01649234	0.1689052	0.01313752	0.004860351	0.04906933	0.1841458	0.1303967	0.04310415	0.1101167	0.04508217	0.08262268	0.009170206	0.05079222	0.05767881	0.02763596	0.03851652	0.05215684	0.01327536	0.01964415	0.02503468	0.07416306	0.1664561	0.09138739	0.1193057	0.02116443	0.3186104	0.09590256	0.08908471	0.2804764	0.1778224	0.009514505	0.03394989	0.3396279	0.08619372	0.006235956	0.189457	0.192133	0.215869	0.120096	0.0895846	0.19286	0.03460656	0.24901	0.292284	0.244793	0.213913	0.604868	0.858286	1.0754	1.46144	3.501742
3100	-1463.101	-1467.04	3.93951	9.170321	0.2673524	0.1760732	0.01459784	0.1512884	0.02139771	0.0110707	0.08422148	0.1745853	0.05519619	0.06012697	0.1339886	0.0437982	0.1318283	0.002033763	0.0545268	0.135752	0.04165785	0.05263231	0.03275181	0.009360975	0.02653756	0.05046063	0.08242133	0.1569264	0.07005823	0.1052674	0.03661739	0.2848563	0.05279131	0.04439124	0.2338626	0.2644701	0.00722526	0.06140901	0.279086	0.0528263	0.04126082	0.162895	0.136594	0.196982	0.181025	0.146518	0.175987	0.03149231	0.250688	0.265584	0.273595	0.210133	0.616927	0.864066	1.07406	1.44495	3.504709
3110	-1479.702	-1472.7	-7.001933	7.001507	0.2750739	0.1760256	0.005534266	0.1757524	0.01902383	0.01755445	0.0671635	0.3346397	0.1418163	0.01999568	0.09854021	0.04290702	0.1498077	0.0009051933	0.02247631	0.11181	0.03172955	0.05740676	0.03586974	0.007067698	0.06789297	0.05771593	0.06482873	0.2137242	0.09659794	0.08375393	0.0188553	0.316487	0.04109379	0.07394395	0.5472213	0.3386181	0.01480268	0.07241498	0.2766219	0.08272872	0.03014758	0.166163	0.146287	0.21096	0.19387	0.129235	0.153485	0.05852276	0.321508	0.233375	0.240415	0.204702	0.568625	0.840203	1.07895	1.51222	4.188549
3120	-1479.482	-1471.541	-7.940854	6.906865	0.348875	0.3803707	0.01112016	0.1626575	0.0110711	0.03125303	0.08748901	0.2800519	0.1020845	0.01825246	0.1325243	0.009761811	0.0644302	0.0008338347	0.04484421	0.1393001	0.05428851	0.04203834	0.02512546	0.01753302	0.05929767	0.0215872	0.08286826	0.1808335	0.05084053	0.116478	0.02186219	0.1801834	0.09149536	0.06583153	0.4690113	0.2520436	0.01028658	0.09650552	0.4517954	0.07225364	0.06015268	0.16405	0.159321	0.185189	0.169793	0.174739	0.146908	0.02901893	0.225387	0.266437	0.274474	0.233702	0.566069	0.838886	1.07917	1.51587	4.247231
3130	-1468.385	-1474.27	5.884686	8.616629	0.3244517	0.1438096	0.01829527	0.1178041	0.01111877	0.01495605	0.05504785	0.1733455	0.08614988	0.05393744	0.07709501	0.02602965	0.07831774	0.003555735	0.0261699	0.1291917	0.05196669	0.02734675	0.0646532	0.03007457	0.01125355	0.02656719	0.08478044	0.2535532	0.1235992	0.1271486	0.02801707	0.1743419	0.05225623	0.04729129	0.3311378	0.1717928	0.003006722	0.02389687	0.2914696	0.05926424	0.06044139	0.158879	0.172332	0.139813	0.141328	0.169991	0.217656	0.02901893	0.238187	0.281569	0.235499	0.244745	0.606182	0.858921	1.07526	1.45964	3.383135
3140	-1467.277	-1465.756	-1.521028	7.052822	0.4023837	0.2018326	0.04017726	0.1835382	0.01002462	0.03506445	0.049825	0.2430703	0.1110446	0.07127317	0.1220226	0.04172579	0.1007312	0.005899555	0.0921113	0.07600243	0.02997276	0.03647643	0.05528177	0.006024957	0.01100771	0.0642118	0.08606122	0.2067299	0.08054446	0.1507427	0.0207441	0.2613159	0.03760953	0.05915615	0.2800297	0.1598565	0.005981206	0.1023073	0.3073663	0.03979414	0.0580511	0.146762	0.16682	0.197782	0.13055	0.157027	0.201057	0.02901893	0.238187	0.281569	0.235499	0.244745	0.569992	0.840905	1.07883	1.51027	3.845992
3150	-1468.587	-1461.782	-6.80478	7.69425	0.3179965	0.1955263	0.04887316	0.2393635	0.01115333	0.007302225	0.07197556	0.206101	0.1129424	0.0538263	0.09701414	0.0362467	0.120145	0.01099599	0.1227225	0.1231783	0.02044679	0.05004163	0.0594349	0.004077924	0.0418212	0.04449993	0.06471525	0.3093077	0.1733131	0.1267485	0.04037725	0.3129435	0.07480667	0.03529449	0.1899994	0.3075025	0.01541871	0.1182163	0.338557	0.04282842	0.03051267	0.161639	0.18373	0.18	0.147284	0.157363	0.169985	0.0058882	0.248333	0.278476	0.241278	0.231913	0.586029	0.849022	1.07734	1.48761	4.176227
3160	-1462.37	-1460.902	-1.467867	7.420331	0.2655651	0.2140092	0.02006416	0.1456372	0.01998537	0.02674083	0.0534262	0.2588382	0.09805188	0.0503091	0.1583696	0.06820228	0.06637493	0.01250977	0.09342933	0.06990784	0.02220182	0.08118907	0.07325161	0.01367547	0.03937573	0.03799475	0.05379283	0.1961373	0.1048393	0.09694741	0.03063283	0.2870904	0.03724117	0.03087749	0.2889526	0.2400321	0.01589969	0.130531	0.3277301	0.06990566	0.0429506	0.166417	0.178113	0.172064	0.142781	0.152552	0.188072	0.01082551	0.246582	0.276513	0.246627	0.230278	0.579408	0.845697	1.07798	1.49692	3.84267
3170	-1466.205	-1469.412	3.207226	8.888832	0.3061708	0.1597841	0.0180564	0.09291952	0.02440763	0.02152343	0.06131951	0.1860595	0.06058585	0.08172666	0.1492474	0.04872687	0.1190785	0.02735197	0.05573053	0.1065487	0.04090472	0.1093402	0.03721748	0.02505343	0.05400033	0.02079992	0.03344554	0.1853389	0.05775498	0.09025113	0.04502824	0.2551227	0.05986454	0.06608678	0.3134766	0.1882654	0.002133395	0.1250377	0.2651038	0.04047096	0.01654236	0.14787	0.207547	0.181729	0.150802	0.113416	0.198637	0.01082551	0.27134	0.273015	0.243507	0.212138	0.611578	0.861516	1.07467	1.45224	3.550476
3180	-1464.677	-1464.126	-0.5508225	9.899015	0.3327713	0.1744581	0.03091597	0.1086937	0.006855734	0.01096291	0.07911233	0.3557407	0.06929621	0.06627027	0.08848634	0.04380886	0.07086359	0.03006196	0.1095096	0.107567	0.04501634	0.0474687	0.04618437	0.01205795	0.01978698	0.02575721	0.05757256	0.2900158	0.07598804	0.1108647	0.03725114	0.3326438	0.04062578	0.04013527	0.1629437	0.2232182	0.004563095	0.1148006	0.3122868	0.06454575	0.03625304	0.144552	0.17888	0.157462	0.132855	0.163488	0.222764	0.01082551	0.323902	0.264971	0.195717	0.21541	0.629792	0.870108	1.07254	1.42756	3.785354
3190	-1467.39	-1467.985	0.595414	9.161896	0.3836883	0.1660961	0.01108094	0.1230058	0.004422916	0.01479508	0.0476384	0.3244136	0.1412918	0.05988756	0.07319231	0.01734834	0.09620891	0.05072561	0.09601786	0.0898683	0.06102247	0.09233095	0.06317689	0.00458717	0.01419148	0.01268049	0.04489601	0.2029858	0.06393031	0.09541645	0.0289422	0.1730279	0.03784011	0.04313342	0.3522975	0.2104418	0.007207249	0.06223251	0.3803719	0.04924968	0.01407056	0.170511	0.19893	0.175111	0.170288	0.140411	0.144749	0.006546765	0.246753	0.295207	0.21805	0.23999	0.616771	0.863992	1.07408	1.44516	3.713715
3200	-1476.158	-1471.705	-4.453293	9.449004	0.279811	0.1851086	0.01517292	0.1614627	0.00970099	0.01546224	0.03793125	0.1915386	0.08703149	0.07435066	0.1132616	0.03682358	0.0885528	0.05111149	0.02031694	0.08601672	0.01969363	0.04993601	0.05444075	0.002172657	0.01182906	0.01622822	0.05030021	0.167707	0.08849211	0.1237079	0.04862222	0.4736839	0.1129188	0.01926203	0.2760391	0.3316775	0.04493064	0.1552126	0.4870507	0.03472384	0.006976533	0.183194	0.186241	0.188136	0.172212	0.114703	0.155515	0.006546765	0.244495	0.292504	0.216054	0.246946	0.622007	0.866467	1.07347	1.43806	4.029259
3210	-1470.071	-1471.891	1.820457	5.074744	0.3735896	0.1290671	0.009440449	0.1402909	0.01127678	0.03162804	0.07133963	0.1510947	0.1268544	0.03286489	0.1743115	0.02709035	0.0443955	0.02573656	0.0414855	0.1011338	0.02532644	0.04754258	0.09874977	0.007628011	0.06722083	0.1640017	0.06489093	0.1885979	0.0761206	0.1224537	0.01477073	0.3190066	0.06861223	0.04872626	0.2006135	0.2726769	0.01764476	0.0815138	0.2189436	0.03317308	0.007335868	0.187833	0.204926	0.18811	0.165782	0.12332	0.130029	0.02391866	0.238037	0.295005	0.217901	0.249057	0.505153	0.805729	1.08317	1.60595	3.637149
3220	-1470.243	-1474.224	3.980059	9.085719	0.3433738	0.131222	0.0132312	0.0738816	0.01070611	0.008910108	0.04441098	0.208712	0.07399851	0.06085867	0.07461992	0.03832532	0.08368339	0.0370761	0.1090758	0.1040679	0.01576558	0.04234955	0.03111311	0.00343238	0.02640637	0.09375071	0.08314103	0.2068288	0.04449318	0.2218625	0.07015333	0.2260546	0.03636752	0.05514637	0.2287541	0.224959	0.0147935	0.09117136	0.2828848	0.07236094	0.01423239	0.190227	0.217036	0.15778	0.134267	0.162978	0.137713	0.02391866	0.239372	0.273235	0.262658	0.224734	0.615343	0.863313	1.07424	1.4471	3.502174
3230	-1463.558	-1462.807	-0.7503219	9.225799	0.4242162	0.2426444	0.008764662	0.06711465	0.006438618	0.008946886	0.03383363	0.2193593	0.1070699	0.02390865	0.1086453	0.03679052	0.08654966	0.02552079	0.07041754	0.07117345	0.02389253	0.07570403	0.06740734	0.005359302	0.04731599	0.1171514	0.05138109	0.1981651	0.1590374	0.1353185	0.01098668	0.2092883	0.0976973	0.05243123	0.2949157	0.1993381	0.01505722	0.09208339	0.3185459	0.05243917	0.03291353	0.138512	0.152885	0.207918	0.150662	0.168548	0.181476	0.02893744	0.321383	0.249452	0.223992	0.205173	0.617955	0.864554	1.07394	1.44355	3.797823
3240	-1473.104	-1467.44	-5.664195	8.930625	0.4925943	0.2094494	0.02593402	0.1030628	0.0029715	0.003388287	0.03556362	0.2747253	0.1365126	0.05132059	0.1340753	0.02734834	0.04829617	0.02345675	0.03617511	0.1209024	0.03360337	0.07304632	0.05883516	0.002039114	0.04247833	0.1346565	0.104267	0.2754675	0.09983905	0.05387255	0.02150116	0.1984517	0.09823334	0.06923191	0.3479216	0.1899795	0.03760423	0.08331125	0.3216565	0.06328135	0.06988609	0.111959	0.167436	0.172266	0.165001	0.184589	0.198748	0.01835605	0.334781	0.259851	0.233329	0.172039	0.612387	0.861903	1.07458	1.45113	4.10494
3250	-1480.201	-1475.43	-4.771631	8.142817	0.238469	0.234465	0.0363193	0.1226783	0.004940353	0.006732997	0.06447136	0.2172859	0.1333542	0.04378952	0.07786908	0.04201892	0.05601402	0.02289515	0.05418195	0.1135941	0.0122087	0.09310056	0.06471997	0.002536412	0.01450513	0.2624002	0.0351539	0.2767397	0.05861104	0.08050508	0.009977837	0.2587128	0.1049125	0.09738511	0.1947912	0.3461786	0.03307149	0.03435451	0.4587263	0.08824679	0.05323806	0.118886	0.281746	0.167761	0.150493	0.136281	0.144834	0.03068364	0.252915	0.273122	0.217007	0.256956	0.596215	0.854066	1.07632	1.4734	4.049155
3260	-1470.71	-1469.24	-1.470721	8.123954	0.3154452	0.1721542	0.03490079	0.1746149	0.006296238	0.003654556	0.07803635	0.212931	0.1166943	0.05516041	0.1412484	0.03532788	0.07001793	0.03398388	0.09577834	0.06942152	0.01031714	0.05540145	0.1314913	0.002402052	0.05966103	0.1548577	0.07169288	0.1810461	0.05444975	0.07851435	0.01094503	0.2129916	0.1179112	0.04712853	0.240565	0.2475761	0.01569188	0.07736607	0.3203629	0.0798442	0.05696588	0.143152	0.273735	0.153393	0.154917	0.149839	0.124964	0.03583535	0.241405	0.27733	0.22035	0.260915	0.595802	0.853864	1.07636	1.47397	3.842848
