Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
270	-495.5547	-539.5129	43.95815	0.01480292	0.007927358	0.00134387	0.02657191	0.01743015	0.0137363	0.007578674	0.0083968	0.0003523592	0.02183926	0.0009750219	0.02148866	0.03188026	0.001133877	0.06527562	0.01371532	0.05178438	0.002325495	0.04955896	0.05351446	0.03401642	0.04320039	0.0221931	0.1008313	0.01589153	0.1278217	0.05340213	0.07836932	0.005713987	0.01332329	0.01320096	0.02855892	0.08181923	0.0205865	0.01600436	0.07686032	0.004030402	0.0819292	0.166632	0.231357	0.160492	0.217935	0.141656	0.299028	0.253861	0.203623	0.243487	1.147456
280	-494.127	-538.9353	44.80831	0.01169544	0.01101191	0.0007310748	0.03055348	0.04466749	0.01757423	0.005013775	0.01343925	5.897239e-05	0.04547351	0.0004271098	0.02325855	0.02747386	0.0006211539	0.05447705	0.01249898	0.02474047	0.007139894	0.05652524	0.04921123	0.06800382	0.02544756	0.01722335	0.1138546	0.01906241	0.06811547	0.02781537	0.0984934	0.002657505	0.01663426	0.01717772	0.01148778	0.05878903	0.02801713	0.0254858	0.05706997	0.002392554	0.0956834	0.106579	0.221112	0.187435	0.274566	0.114625	0.289621	0.246161	0.199704	0.264514	1.09432
290	-490.2286	-536.8234	46.59482	0.01497601	0.01998919	0.00150204	0.04857529	0.05584811	0.02950805	0.005734043	0.002718338	6.427772e-05	0.03729365	0.0003330383	0.02079758	0.03816753	0.002770759	0.100137	0.01285148	0.01475629	0.01266468	0.03880264	0.03559344	0.03015629	0.02181099	0.01824115	0.03838274	0.007841882	0.07713507	0.02061484	0.0775636	0.003303478	0.00384235	0.004626433	0.006046063	0.105096	0.009563455	0.02971982	0.03291291	0.002722702	0.110011	0.130312	0.182107	0.187013	0.239333	0.151225	0.258592	0.24941	0.189857	0.302141	0.9826632
300	-500.1961	-544.883	44.68689	0.01742733	0.003489942	0.00118006	0.1048027	0.05346813	0.01187423	0.004677608	0.004331723	0.000112385	0.0422657	0.002347849	0.01623284	0.03726339	0.004791986	0.02945467	0.007207491	0.02365432	0.04740915	0.0480614	0.1095847	0.03569977	0.03371069	0.02783528	0.08978899	0.009410144	0.06691135	0.01122373	0.05426503	0.01232694	0.01147713	0.007393544	0.007298362	0.1145935	0.003862431	0.01923705	0.02115733	0.00607982	0.177191	0.10052	0.153912	0.239778	0.228132	0.100467	0.248638	0.241669	0.250452	0.259241	1.101909
310	-495.3887	-541.3354	45.94665	0.0238196	0.002694146	0.0008688288	0.04409537	0.08994807	0.01099788	0.01987812	0.002385345	0.0004676462	0.03332481	0.005252002	0.007612273	0.03973089	0.003066291	0.1133814	0.004959481	0.01822448	0.01226513	0.03307276	0.06174608	0.02209669	0.03285484	0.02399425	0.08898986	0.006483329	0.08108382	0.007740732	0.02962604	0.0327644	0.01822203	0.001561858	0.00841842	0.1048261	0.007062203	0.001690382	0.02113487	0.006833272	0.11762	0.131118	0.23209	0.137131	0.255131	0.126909	0.236596	0.217447	0.271783	0.274174	1.023174
320	-496.0601	-542.3585	46.2984	0.01735417	0.001237643	0.002753489	0.0491986	0.05431331	0.01759211	0.007554647	0.0003341431	0.0008167274	0.03656537	0.003890703	0.007119039	0.02007689	0.001725104	0.07732214	0.002332873	0.03666377	0.04057089	0.0508096	0.08118096	0.04642251	0.05836475	0.01805463	0.0526766	0.009629453	0.06097647	0.01368712	0.05381091	0.02605967	0.01874858	0.0008180834	0.01380312	0.06055273	0.003296799	0.003627039	0.03469211	0.01655671	0.237583	0.111291	0.252417	0.10274	0.16747	0.1285	0.270412	0.233824	0.180633	0.315131	1.001189
330	-503.1772	-548.3795	45.2023	0.07291054	0.0001746314	0.006111083	0.0671378	0.03047978	0.05087461	0.006980297	0.0004564578	0.0007365434	0.04604388	0.003017793	0.008517851	0.02424418	0.009488954	0.03200994	0.002860902	0.008821037	0.03925982	0.04138546	0.04836995	0.0466704	0.07113141	0.01419456	0.04323102	0.006790979	0.0355432	0.02885206	0.02065754	0.006013822	0.05284348	0.001796087	0.01017023	0.1239022	0.008053136	0.04071384	0.03697229	0.02227813	0.230915	0.121628	0.173076	0.211858	0.186987	0.0755359	0.266253	0.237216	0.186249	0.310283	1.069696
340	-493.5717	-540.601	47.02929	0.0485034	6.48987e-05	0.005278095	0.04384301	0.02356748	0.03626757	0.007995287	0.001212814	0.003464989	0.02770217	0.001179265	0.01450212	0.009889187	0.02274046	0.03951716	0.00602613	0.00652035	0.02177663	0.05137952	0.05737161	0.06822686	0.03917312	0.006558528	0.0899162	0.01248469	0.04369003	0.02006851	0.01651263	0.004762779	0.05303848	0.003745513	0.0191022	0.1059687	0.005201857	0.01289663	0.01383859	0.01152166	0.131931	0.0784145	0.192239	0.247866	0.159548	0.190001	0.30364	0.212078	0.214579	0.269702	0.9555091
350	-500.5341	-543.6256	43.09155	0.003754149	4.857562e-05	0.02429774	0.03791897	0.03548846	0.04558585	0.005332813	0.002513802	0.002391905	0.0701338	0.0005630044	0.02118125	0.02524481	0.008059471	0.04980026	0.01586223	0.01362318	0.01442988	0.1020728	0.07819496	0.05836942	0.05293349	0.005049811	0.06034474	0.0327471	0.1299208	0.03374318	0.02323293	0.0116509	0.02676002	0.005654976	0.03201861	0.08743135	0.006244574	0.007793974	0.05329052	0.01793324	0.158372	0.128125	0.174512	0.20783	0.272933	0.0582291	0.278607	0.188932	0.255765	0.276696	1.201618
360	-503.1984	-545.8837	42.68532	0.01100056	3.430609e-05	0.01476668	0.06899343	0.02170572	0.01226804	0.003160333	0.008209726	0.001652888	0.04792881	0.001843628	0.04943402	0.04360026	0.002974047	0.07040577	0.008353395	0.01171754	0.01334706	0.06355036	0.02390581	0.02636267	0.05742118	0.01068855	0.1231006	0.04870433	0.1597316	0.02715686	0.02073535	0.03253666	0.0320819	0.001573308	0.03264835	0.1190807	0.00606442	0.007536961	0.03466548	0.008065882	0.130212	0.131221	0.323953	0.113878	0.216034	0.0847012	0.263098	0.174886	0.29156	0.270457	1.227007
