Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
200	-1289.08	-1277.186	-11.89409	0.07648713	0.06113812	0.3425382	0.00646231	0.009764718	0.07857676	0.1467598	0.0920898	0.08927012	0.05756402	0.01323767	0.07841712	0.1760187	0.04445689	0.2804266	0.05920726	0.3760398	0.05617042	0.007638389	0.007689947	0.3879039	4.972233e-05	0.05429745	0.06074863	0.01471721	0.3129673	0.100241	0.1036446	0.03919252	0.417859	0.07391981	0.4502419	0.1941488	0.0001823114	0.07581784	0.24219	0.05014467	0.280323	0.159684	0.173852	0.142222	0.0570281	0.186892	0.282422	0.113728	0.293118	0.310732	4.63822
210	-1284.219	-1275.332	-8.887016	0.09591244	0.07947432	0.3156722	0.008932918	0.004864491	0.1646844	0.1055781	0.07060906	0.06923419	0.03513232	0.01832427	0.06339653	0.1389595	0.04919048	0.4728725	0.07704396	0.3935482	0.0239105	0.01136004	0.009942676	0.2692136	2.771199e-05	0.03639135	0.04180936	0.0151958	0.2560922	0.1539178	0.1094642	0.01464303	0.4668122	0.06640226	0.3521828	0.235472	7.83348e-05	0.07314708	0.1134014	0.03738408	0.227458	0.170648	0.160463	0.191257	0.0784439	0.171729	0.27196	0.109515	0.30826	0.310265	4.450278
220	-1293.537	-1283.762	-9.77529	0.1921439	0.05389792	0.1895528	0.00339933	0.002522684	0.1333348	0.1789994	0.04895549	0.04732112	0.01073349	0.008897482	0.06876889	0.2459969	0.04896012	0.4997859	0.09517207	0.3452945	0.03589928	0.01419049	0.005854518	0.3785644	1.092711e-05	0.02643926	0.0431922	0.01139112	0.2867238	0.2504304	0.03515679	0.02541172	0.2832124	0.1044156	0.4117338	0.2033369	0.0003939732	0.106877	0.0959036	0.01292025	0.198399	0.179855	0.166077	0.161548	0.138256	0.155865	0.31588	0.0864849	0.296786	0.300849	4.505795
230	-1295.143	-1283.981	-11.16199	0.09519971	0.03680757	0.2647557	0.008953366	0.005362083	0.06354977	0.1749614	0.0444257	0.01704737	0.024026	0.01630551	0.1570973	0.1101857	0.1396503	0.5502659	0.01394229	0.4840777	0.07068647	0.01668725	0.01031985	0.5091327	8.214611e-06	0.04210393	0.03237569	0.03764321	0.3523987	0.1712577	0.03029961	0.06257862	0.3186032	0.04613173	0.3631175	0.1611142	0.001727504	0.07389434	0.07637112	0.009398983	0.181046	0.212096	0.171083	0.182271	0.0910846	0.162421	0.33403	0.0862508	0.279684	0.300035	4.592464
240	-1288.859	-1284.583	-4.276175	0.1454125	0.04863898	0.2183607	0.01427415	0.009604558	0.07390471	0.1745047	0.03113539	0.0408572	0.02651031	0.03935467	0.193017	0.13881	0.07505413	0.209232	0.04882037	0.4204988	0.04398261	0.03266705	0.01241492	0.3525511	3.080596e-06	0.0360053	0.009304203	0.09997245	0.4906096	0.09532384	0.02504075	0.02561599	0.3344599	0.09042805	0.3625416	0.08488781	0.001718506	0.08467682	0.06041848	0.01148852	0.196784	0.172613	0.151082	0.221807	0.0811751	0.17654	0.319514	0.100602	0.2698	0.310084	4.162101
250	-1291.504	-1278.154	-13.34935	0.1067825	0.1700377	0.3036777	0.001475384	0.007810128	0.05358069	0.2228293	0.06012785	0.04017859	0.02817649	0.02626027	0.2017481	0.2331815	0.08749196	0.2791556	0.04220672	0.3072888	0.03718842	0.02377057	0.03312059	0.3696497	5.311409e-06	0.04137363	0.01596109	0.1657231	0.4868263	0.1038389	0.02664193	0.0175265	0.4732047	0.05815866	0.3880563	0.06767098	0.002415929	0.08029138	0.1050978	0.0606427	0.197914	0.190639	0.148807	0.177275	0.0896522	0.195713	0.326081	0.0980222	0.267945	0.307952	4.729174
260	-1285.673	-1279.496	-6.177441	0.07576096	0.08780519	0.2622937	0.006474387	0.004623796	0.1258064	0.1319717	0.05905568	0.0439669	0.03118489	0.001997818	0.1338968	0.1537962	0.0746939	0.3555997	0.04608724	0.3253351	0.06657811	0.004863861	0.05876056	0.3431068	2.741809e-06	0.04427355	0.04182107	0.09355266	0.3578574	0.1196652	0.02542631	0.02029099	0.4187148	0.06655195	0.4478741	0.08902563	0.00219368	0.07212961	0.07089958	0.01699065	0.206465	0.192339	0.130006	0.116736	0.14336	0.211094	0.277536	0.105083	0.287246	0.330135	4.28093
270	-1288.83	-1271.779	-17.05108	0.07684349	0.09337317	0.3414246	0.01184802	0.009416659	0.1744249	0.2129388	0.04879905	0.0610929	0.03854818	0.0007930285	0.1378412	0.1314888	0.09394965	0.3337746	0.01816748	0.4761883	0.08485756	0.02046984	0.02495285	0.368677	2.451521e-06	0.04922701	0.03003207	0.1920242	0.4207499	0.2185441	0.02560937	0.01560644	0.465508	0.0873513	0.3032223	0.133804	0.0008647133	0.1052828	0.1410466	0.01178713	0.206551	0.196625	0.185827	0.111187	0.0951522	0.204658	0.313653	0.118827	0.297317	0.270203	4.960532
280	-1291.689	-1277.665	-14.02405	0.1392455	0.1006632	0.1753676	0.02394088	0.0297086	0.173363	0.1028956	0.05002263	0.068524	0.01316484	0.0005028284	0.1267733	0.1555005	0.09140232	0.5425986	0.01402915	0.4069268	0.04053403	0.04438741	0.03722928	0.4569986	6.713565e-06	0.04926373	0.0522717	0.1621112	0.3549774	0.2082028	0.02433253	0.01785981	0.421496	0.1020865	0.3616967	0.05437393	0.0006247956	0.045647	0.1150903	0.007523393	0.177846	0.18906	0.163555	0.197956	0.101564	0.170019	0.295774	0.120015	0.318236	0.265975	4.771343
290	-1291.211	-1277.498	-13.71227	0.0972513	0.0920805	0.1973178	0.02962665	0.040392	0.2142349	0.1221834	0.08240719	0.01640229	0.0186216	0.000651335	0.1226888	0.2001951	0.07073939	0.3242482	0.038458	0.4666626	0.03200157	0.02388373	0.03518147	0.3747549	1.489309e-05	0.03548313	0.06412256	0.1308061	0.4712716	0.1378905	0.02203044	0.08107643	0.4226026	0.0371797	0.3990805	0.1676518	0.001588373	0.009564231	0.1418208	0.0296898	0.170151	0.207721	0.138058	0.217495	0.0560798	0.210496	0.338337	0.135088	0.259451	0.267123	4.751856
