Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
1190	-867.1717	-899.3733	32.20152	3.803617	0.03175249	0.005638055	0.06250759	0.004436988	0.0127279	0.02155517	0.0211516	0.004223387	0.0606749	0.003910041	0.1369095	0.07268597	0.1531413	0.08504819	0.03291596	0.05437977	0.01107556	0.01790361	0.07933015	0.07169607	0.03133692	0.006168041	0.01873517	0.0158737	0.05421609	0.006970991	0.01491528	0.02581066	0.07735004	0.08653907	0.02131992	0.1801343	0.09681125	0.004014114	0.08058212	0.0329255	0.04096558	0.286886	0.103361	0.148341	0.156782	0.0950514	0.209579	0.08637916	0.282488	0.214984	0.251208	0.25132	0.443238	0.768132	1.08438	1.70425	1.738333
1200	-878.0081	-900.6354	22.62731	2.416559	0.06916135	0.02589864	0.160191	0.03257396	0.02307124	0.01641754	0.1119291	0.02236415	0.0758643	0.01728956	0.1875751	0.08031218	0.121017	0.07882022	0.02207393	0.05350872	0.01419562	0.0187189	0.1277095	0.06346588	0.0268369	0.01225664	0.02282024	0.009218098	0.1603677	0.003934541	0.01714196	0.01775211	0.07936388	0.06336999	0.07036468	0.1570866	0.1302266	0.001913221	0.09124947	0.05215677	0.09850389	0.346108	0.139556	0.1483	0.123062	0.0748405	0.168133	0.1538312	0.311053	0.192496	0.219716	0.276735	0.3384	0.693074	1.07761	1.89091	2.336721
1210	-880.4221	-905.246	24.82391	1.296991	0.05808454	0.01677542	0.0909488	0.02249647	0.0235643	0.01826816	0.06193708	0.0897798	0.04546568	0.01687042	0.1717207	0.05833612	0.1378936	0.04701001	0.06179843	0.02690349	0.02073367	0.0454887	0.03737693	0.05999014	0.02143878	0.04225818	0.02241209	0.03067838	0.1140578	0.007563282	0.02340409	0.04673153	0.05304332	0.08148882	0.02936684	0.1233503	0.1834846	0.001712289	0.1698781	0.0459814	0.09114141	0.336262	0.143262	0.166764	0.0654901	0.0665196	0.221702	0.06309137	0.295729	0.213387	0.227783	0.263101	0.192191	0.550864	1.03589	2.22106	2.199434
1220	-872.225	-902.5606	30.33554	2.24591	0.04339318	0.03000401	0.1129344	0.004732025	0.04021476	0.02831225	0.01871858	0.05463213	0.04830689	0.004802716	0.1079757	0.0753005	0.1181305	0.06379174	0.02686192	0.03435383	0.02022705	0.03697649	0.06666615	0.04168729	0.0382641	0.03895864	0.01315551	0.03458874	0.05322671	0.005749396	0.01647225	0.02091283	0.06297478	0.08164117	0.009832102	0.1406668	0.07001426	0.01723065	0.1309908	0.032233	0.1100228	0.257625	0.117948	0.233139	0.0889556	0.0690926	0.23324	0.06345933	0.250239	0.28283	0.192709	0.274222	0.320962	0.678851	1.07508	1.92511	1.854957
1230	-876.0256	-906.3206	30.29499	3.843496	0.09665761	0.01322956	0.1079508	0.003819131	0.03019149	0.03242873	0.0128081	0.0479301	0.05878536	0.004585776	0.1027353	0.1304536	0.06283653	0.04985341	0.02064091	0.07169944	0.0207198	0.05919894	0.07625127	0.06396612	0.01414124	0.02904418	0.01032467	0.01724254	0.0499382	0.004070027	0.01547422	0.01712642	0.05662848	0.09394398	0.008093011	0.1200121	0.1425296	0.02003234	0.08051798	0.03674739	0.07488294	0.322419	0.100031	0.20163	0.111328	0.0611771	0.203415	0.2121092	0.262108	0.198516	0.309663	0.229713	0.445553	0.769617	1.08439	1.70044	1.857491
1240	-877.3045	-908.3257	31.02115	2.302234	0.05127441	0.02321228	0.1239066	0.006243485	0.0403783	0.04199477	0.007882545	0.05643029	0.03403854	0.00293505	0.1016423	0.01658727	0.07671195	0.0486158	0.01272502	0.08491468	0.03126192	0.0430018	0.1019616	0.03004359	0.01566639	0.02516366	0.0221724	0.02003051	0.1158592	0.007431756	0.007314018	0.001577774	0.1457533	0.03226174	0.01419933	0.1235311	0.1065065	0.006763022	0.08452197	0.05418619	0.09340551	0.302299	0.1015	0.241548	0.0826183	0.0704185	0.201616	0.08299773	0.238376	0.226089	0.243864	0.291671	0.326867	0.683732	1.07599	1.91341	1.812106
1250	-880.6674	-907.3541	26.68671	2.376071	0.07171671	0.006514463	0.114856	0.01376916	0.02897951	0.03101045	0.01069212	0.03228972	0.02611909	0.00384468	0.09426576	0.02447193	0.2164921	0.06090828	0.02242922	0.08059055	0.02540595	0.02594486	0.1900887	0.06541358	0.01599776	0.01644019	0.05692822	0.03208816	0.08899873	0.01039439	0.01407602	0.002313198	0.1186699	0.03810799	0.02829843	0.1374896	0.1810201	0.005564209	0.06663938	0.01042573	0.113754	0.300313	0.119013	0.145769	0.091349	0.0801318	0.263423	0.1832341	0.239592	0.225914	0.241336	0.293158	0.334383	0.689848	1.07707	1.8987	2.083009
1260	-873.7809	-901.4928	27.71191	2.934678	0.1162582	0.002741333	0.08031161	0.002950384	0.03933349	0.04419226	0.01366803	0.01845399	0.0897966	0.003499133	0.1533441	0.05955772	0.1646379	0.02699583	0.0333998	0.0381438	0.04332836	0.05463582	0.0864131	0.0517472	0.02260711	0.04832343	0.03763626	0.0321199	0.06457863	0.007532784	0.01232961	0.002030199	0.07305639	0.02806299	0.02142014	0.1333855	0.1612161	0.00199328	0.1243333	0.02027527	0.1046245	0.367488	0.132715	0.161526	0.0638759	0.0640009	0.210395	0.04087235	0.239709	0.226024	0.241454	0.292812	0.384145	0.727846	1.08217	1.80584	2.018934
1270	-878.8493	-906.1655	27.31612	5.00446	0.08077247	0.006280382	0.04702678	0.001931296	0.0259272	0.0217934	0.07645499	0.03628373	0.1069256	0.004407508	0.1938071	0.04172638	0.1267448	0.06609611	0.01961301	0.05177482	0.03358148	0.0383904	0.09180325	0.05095928	0.01834667	0.02352	0.04086342	0.02660335	0.07920023	0.003102823	0.005098819	0.00457959	0.0458237	0.03055449	0.02046252	0.125272	0.2024654	0.002019927	0.1407533	0.02005988	0.1326447	0.373331	0.112479	0.184937	0.0731341	0.0732772	0.182841	0.1301655	0.264294	0.227851	0.266218	0.241636	0.502263	0.804067	1.08329	1.61038	2.043671
1280	-882.5131	-910.6415	28.12847	2.013958	0.0212419	0.004968966	0.08030721	0.002176479	0.01909864	0.01617983	0.05274626	0.02378919	0.09437146	0.009895097	0.1396942	0.05309754	0.1122648	0.1338751	0.01202072	0.03500255	0.03293229	0.0223856	0.07237618	0.08022562	0.04116968	0.05356453	0.03222827	0.06432446	0.1072917	0.002814234	0.005421299	0.001099245	0.1010851	0.08413513	0.00719948	0.09052871	0.1400262	0.00343824	0.1131821	0.02664147	0.1000989	0.333695	0.166005	0.118155	0.0726412	0.0834517	0.226052	0.09919008	0.210087	0.261473	0.211616	0.316824	0.294935	0.65649	1.07034	1.97824	1.992898
1290	-877.195	-909.3304	32.13546	2.181224	0.03985577	0.003100272	0.06434082	0.006026503	0.04832116	0.02762021	0.02808577	0.01418282	0.09307732	0.01657215	0.1095499	0.05106941	0.05191583	0.03420654	0.02437144	0.04500666	0.02103269	0.05125816	0.03857722	0.05837253	0.04433904	0.03793486	0.01045006	0.04851947	0.06700102	0.01045459	0.0143576	0.0002095692	0.0320749	0.1048867	0.02988793	0.1337962	0.1180863	0.06381336	0.08183602	0.02634846	0.09192252	0.431118	0.184108	0.140914	0.0365496	0.0501799	0.157129	0.09919008	0.213669	0.241754	0.255097	0.289481	0.313988	0.672998	1.07393	1.93909	1.742462
1300	-872.5395	-904.0253	31.48586	3.831336	0.02687476	0.00905932	0.06469087	0.01228258	0.03588832	0.009083448	0.02902508	0.01909589	0.0552565	0.0269825	0.1154401	0.06028028	0.09391153	0.04199516	0.03214149	0.06339679	0.02897003	0.05155337	0.02968829	0.09515618	0.06005414	0.03992711	0.01051731	0.0215808	0.06303213	0.003112218	0.01367751	0.0002774357	0.04836607	0.1002863	0.04224706	0.1510445	0.1389603	0.01996175	0.05843886	0.01775532	0.09305053	0.380917	0.148949	0.13381	0.112176	0.0443367	0.179812	0.140586	0.235902	0.191496	0.199438	0.373164	0.44485	0.769167	1.08439	1.7016	1.783062
1310	-880.0926	-902.8623	22.76961	4.821398	0.05852665	0.02331556	0.1393365	0.008812147	0.08815159	0.008415801	0.04026408	0.03460764	0.05892575	0.01371479	0.1701871	0.1148175	0.1402599	0.09608573	0.01688406	0.04634427	0.02100356	0.02562177	0.09978656	0.0567859	0.05846382	0.03685587	0.02284308	0.06272683	0.08389846	0.003105939	0.01340509	0.001164017	0.03561427	0.12199	0.05037565	0.2484446	0.07923492	0.04026802	0.07424394	0.0521635	0.08118224	0.299128	0.137766	0.146332	0.118796	0.0639842	0.233994	0.06491827	0.302273	0.210454	0.255549	0.231723	0.494486	0.799551	1.0836	1.62236	2.327827
1320	-877.2167	-902.2623	25.04561	2.217521	0.05134752	0.0106588	0.1715901	0.007024329	0.06101229	0.01486316	0.04571381	0.01649905	0.05353526	0.01562832	0.1627053	0.07686614	0.1267324	0.08164765	0.03155062	0.06290287	0.07091676	0.02079319	0.1073199	0.03006105	0.02724348	0.02701263	0.06271556	0.02528641	0.071179	0.02163023	0.01163445	0.002010804	0.01338003	0.1033284	0.0232071	0.2006541	0.1871571	0.01648137	0.05879633	0.02816122	0.08633081	0.332708	0.134293	0.22077	0.0845978	0.0485035	0.179128	0.08067026	0.222039	0.288362	0.209493	0.280106	0.317927	0.676316	1.07459	1.93117	2.185578
1330	-866.7353	-896.3995	29.66417	3.203797	0.03863923	0.01037315	0.09376976	0.01856993	0.01317915	0.009333857	0.038901	0.0141255	0.0761846	0.02012906	0.1174737	0.06931648	0.141243	0.07045359	0.01034824	0.05019634	0.04737962	0.008754773	0.06350999	0.08148704	0.07916029	0.02367761	0.04925598	0.02799375	0.0453887	0.02347463	0.002633852	0.001880171	0.006481731	0.08879787	0.0403566	0.1385381	0.1705975	0.03186432	0.06936682	0.01529191	0.08878964	0.339299	0.116548	0.163107	0.0936665	0.0801868	0.207192	0.07101293	0.292225	0.221004	0.238263	0.248507	0.404438	0.742222	1.08335	1.76999	1.896918
1340	-873.0673	-902.2545	29.18718	2.546771	0.03003377	0.01022797	0.05905719	0.01773079	0.01202058	0.007785334	0.1122305	0.03845114	0.09566837	0.03117627	0.1184538	0.07395025	0.08413157	0.05256692	0.03119457	0.03372536	0.01117416	0.01762361	0.1064111	0.07848422	0.07825893	0.02023203	0.01371364	0.0230601	0.05929306	0.02083868	0.003252406	0.003527971	0.01191224	0.1243023	0.02542189	0.1166478	0.1041753	0.0187658	0.1214883	0.02069447	0.1390471	0.249554	0.11778	0.188349	0.084612	0.120449	0.239257	0.1080882	0.303497	0.21829	0.260992	0.217221	0.350847	0.702883	1.07914	1.86713	1.926729
1350	-877.1878	-906.5154	29.32764	4.339613	0.02717776	0.01773969	0.04176075	0.009253671	0.02213812	0.01438631	0.09672871	0.03610807	0.06898753	0.02350783	0.06716748	0.08927157	0.1976497	0.05602011	0.01709842	0.08019373	0.01688494	0.01124564	0.1439606	0.06177411	0.05165209	0.02284781	0.02040717	0.01640302	0.08023438	0.003822694	0.01720776	0.007563132	0.02024406	0.07758753	0.03972722	0.1145328	0.154976	0.03405759	0.08928349	0.008837009	0.05951197	0.361693	0.0876748	0.145602	0.121304	0.0890055	0.19472	0.144512	0.305902	0.207281	0.267875	0.218943	0.472099	0.786191	1.08421	1.6575	1.91795
1360	-872.7131	-904.3499	31.6367	5.645121	0.04282218	0.03293958	0.1243433	0.002008393	0.01652901	0.0216363	0.09456405	0.0200717	0.06564816	0.01702792	0.09376878	0.03419111	0.0634217	0.06608672	0.01822227	0.1185876	0.01230703	0.01909344	0.1183941	0.04096923	0.07160067	0.03255647	0.03852794	0.0240058	0.02628222	0.001904121	0.01271824	0.01226637	0.01609021	0.05596209	0.00724092	0.1869731	0.0820924	0.02631488	0.05516295	0.02109631	0.0802068	0.346359	0.106213	0.13943	0.116534	0.0852322	0.206232	0.163001	0.288652	0.225068	0.248548	0.237731	0.526849	0.817942	1.08204	1.57317	1.773634
1370	-880.9151	-910.9548	30.03974	8.19203	0.04242888	0.03708502	0.1035068	0.001539187	0.04677644	0.00765793	0.04037501	0.02524919	0.0825097	0.00930285	0.07359965	0.1244892	0.1155304	0.05803242	0.009275967	0.05508705	0.002920732	0.01240141	0.1147869	0.03731967	0.1277431	0.03668317	0.02526954	0.01324132	0.08403837	0.004020778	0.01693317	0.05029787	0.004670122	0.06532418	0.01769997	0.1214283	0.07175786	0.0766462	0.08241481	0.01117878	0.06422207	0.275164	0.147392	0.171677	0.172855	0.0335871	0.199325	0.04684897	0.292809	0.193829	0.21405	0.299312	0.597286	0.854592	1.07621	1.47191	1.873444
1380	-881.5582	-907.2963	25.73815	5.243128	0.05300676	0.0158548	0.09751507	0.003682032	0.05173232	0.00558593	0.06997709	0.04159571	0.08690754	0.008770985	0.1906135	0.1096562	0.1474154	0.06364124	0.00763025	0.03329267	0.004739642	0.03426251	0.04140405	0.06711418	0.1062454	0.05999207	0.02933137	0.0299861	0.1012688	0.004933041	0.02764568	0.02060753	0.0033479	0.08014906	0.01878001	0.1293085	0.1477434	0.05548639	0.08781286	0.003758144	0.1014993	0.343118	0.123663	0.164581	0.0702029	0.0570976	0.241337	0.02603123	0.321559	0.194989	0.215331	0.268121	0.511872	0.809562	1.08285	1.59571	2.142293
1390	-881.1264	-908.6711	27.54466	1.0965	0.08286435	0.03382468	0.1057475	0.006874716	0.04568275	0.007579092	0.06042907	0.01219742	0.08281225	0.008752448	0.1519434	0.06094205	0.0793572	0.03766393	0.01662008	0.06737844	0.01401314	0.0487681	0.02436566	0.1062194	0.1356729	0.0263404	0.09429128	0.03636251	0.0660341	0.01627288	0.01113431	0.1145917	0.0008929302	0.08264114	0.02063067	0.1158635	0.06452811	0.01644827	0.08936601	0.003237453	0.08104305	0.383615	0.144697	0.184006	0.0396171	0.0718627	0.176202	0.003405581	0.236965	0.244953	0.215411	0.30267	0.155796	0.503952	1.01431	2.32594	2.029387
1400	-870.3093	-902.9246	32.6153	2.118925	0.03540422	0.006675918	0.06109492	0.001986577	0.0175815	0.01368613	0.04090327	0.01589958	0.03796242	0.003027228	0.1516047	0.07571403	0.1062296	0.02981276	0.01571683	0.02552025	0.01147123	0.05957794	0.03461042	0.06845987	0.1167395	0.02359062	0.04368697	0.020153	0.09503234	0.02345241	0.01971706	0.05109441	0.0003671393	0.1095654	0.01643069	0.1451722	0.04309807	0.005690223	0.1244266	0.007901324	0.05341444	0.394848	0.151357	0.171734	0.0869282	0.0597409	0.135392	0.004681993	0.246513	0.214531	0.224091	0.314865	0.307069	0.667092	1.0727	1.95314	1.712472
1410	-872.3966	-899.3289	26.93226	1.857273	0.03057654	0.00483826	0.119038	0.001561378	0.02580976	0.05499467	0.03003169	0.01171117	0.03520184	0.002999651	0.1589648	0.09306449	0.1022882	0.1127176	0.03480279	0.02853058	0.04448227	0.05160946	0.07136456	0.04981943	0.0682432	0.02831549	0.0604399	0.03210288	0.09498028	0.08312993	0.02543807	0.03998569	0.0001564192	0.07232128	0.04404556	0.1341859	0.1008717	0.01127263	0.07422953	0.004897909	0.1286387	0.391333	0.130041	0.191197	0.0846926	0.0562149	0.146522	0.004681993	0.21947	0.208056	0.295674	0.276799	0.275621	0.638924	1.06597	2.01948	2.067662
1420	-867.9847	-897.648	29.66332	1.608027	0.05289439	0.001533873	0.1047012	0.003814823	0.03311507	0.04012037	0.02467018	0.05523718	0.1472645	0.008134039	0.09064051	0.05776403	0.08312461	0.04339725	0.0143924	0.03642279	0.0269778	0.02524513	0.07142725	0.06515079	0.05674309	0.01836148	0.02744993	0.0569642	0.05956432	0.03084511	0.04497397	0.05764588	0.0002285948	0.07290733	0.02658315	0.1467649	0.1378629	0.01155261	0.07014247	0.005631031	0.08672124	0.308337	0.114755	0.14798	0.0925026	0.0692471	0.267178	0.004681993	0.274039	0.242202	0.214328	0.269431	0.241538	0.605603	1.05618	2.09668	1.89697
1430	-871.0058	-900.3303	29.32452	1.904921	0.07854512	0.01075371	0.08020359	0.01370782	0.02077231	0.01396559	0.0437769	0.01731972	0.1002174	0.006276763	0.05823582	0.0448589	0.1134685	0.04580476	0.02348658	0.04057984	0.01275812	0.008487166	0.08418285	0.03158042	0.04810694	0.02151492	0.03198938	0.03639308	0.0557149	0.03453405	0.02047879	0.01790027	0.000187398	0.0662053	0.03646998	0.1838237	0.159848	0.04459309	0.1880037	0.004549225	0.1188507	0.253421	0.117179	0.192631	0.1742	0.0253349	0.237233	0.004681993	0.283419	0.255173	0.213287	0.248121	0.281655	0.644507	1.06742	2.00642	1.918145
1440	-868.7683	-899.6281	30.85984	8.901671	0.0374837	0.007345004	0.1060754	0.03295634	0.0564166	0.004589551	0.02982752	0.00975879	0.06513961	0.01077125	0.1283849	0.06520776	0.09931276	0.02489833	0.02758157	0.04065891	0.01822361	0.009123592	0.08732814	0.03775622	0.09152874	0.04028851	0.02260093	0.01788232	0.03721305	0.03699513	0.04619612	0.03910547	0.0001516454	0.1022711	0.06117921	0.1330068	0.10754	0.02587228	0.08221094	0.006907151	0.07239888	0.312703	0.129841	0.19478	0.0991355	0.0878093	0.175731	0.1364874	0.274691	0.225757	0.244566	0.254986	0.611827	0.861635	1.07464	1.4519	1.822188
1450	-864.9367	-897.9953	33.05864	4.061238	0.03298081	0.005736989	0.0941474	0.03345204	0.03588144	0.00485806	0.02906342	0.01711927	0.04192597	0.007774943	0.09597109	0.07494809	0.06927551	0.05959572	0.03193915	0.02306152	0.006288241	0.02234069	0.08273023	0.02970857	0.07449563	0.05561094	0.02365674	0.02762221	0.07677052	0.01391953	0.02883176	0.04293298	7.96882e-05	0.06880272	0.03668056	0.1104818	0.1120592	0.009383515	0.09733482	0.02360479	0.08369675	0.276541	0.116276	0.172255	0.0950011	0.0618927	0.278034	0.1404451	0.265062	0.247252	0.203897	0.283789	0.457695	0.7773	1.08439	1.68062	1.684763
1460	-876.8321	-900.039	23.20696	3.138798	0.05505609	0.006330379	0.188177	0.018331	0.03105569	0.01514571	0.01265953	0.03761952	0.0872868	0.01785635	0.1954789	0.05760057	0.1505923	0.03201353	0.02796367	0.05616206	0.01839442	0.05311992	0.09277197	0.05047975	0.1346952	0.0272225	0.04282482	0.06387836	0.0807467	0.04199144	0.01431466	0.02878166	1.967652e-05	0.06324134	0.05029715	0.234029	0.1264575	0.01103536	0.06412643	0.01594234	0.09679383	0.274468	0.128272	0.156788	0.101785	0.0839144	0.254773	0.1818377	0.229572	0.261332	0.229427	0.279669	0.399722	0.738934	1.08312	1.77822	2.300493
1470	-867.2702	-894.5967	27.32652	1.617931	0.02851753	0.008832211	0.1608454	0.006258205	0.01518455	0.01134312	0.01946383	0.02486879	0.06621472	0.02607952	0.1227549	0.07901328	0.16698	0.06214969	0.03740588	0.0516685	0.01815998	0.03989356	0.09321946	0.07329139	0.08349304	0.03560554	0.04939224	0.04342981	0.0484395	0.03374055	0.02146167	0.01629193	2.492584e-05	0.08406594	0.0212533	0.2252345	0.0918012	0.007437962	0.07658431	0.01436585	0.07825399	0.284627	0.144076	0.135545	0.100373	0.0581294	0.27725	0.03056736	0.2867	0.237714	0.221192	0.254394	0.242979	0.607077	1.05666	2.09329	2.043021
1480	-874.8687	-906.1181	31.24941	1.663338	0.01704202	0.007084711	0.1495168	0.03338031	0.02205343	0.02832376	0.0381088	0.02483125	0.04334289	0.04638656	0.1343418	0.0571587	0.1172252	0.03955723	0.01671718	0.0974541	0.03305389	0.05274033	0.03391391	0.0712188	0.08900637	0.03287058	0.0169269	0.01711354	0.08203994	0.04187524	0.01764631	0.01318233	6.459958e-05	0.03532153	0.0125769	0.1379538	0.05456953	0.006358766	0.04831787	0.02273182	0.1058321	0.297334	0.139731	0.160203	0.0820657	0.0704698	0.250196	0.1052191	0.225167	0.254106	0.261912	0.258814	0.249488	0.613664	1.05873	2.07812	1.79784
1490	-876.5097	-909.7315	33.22183	9.567013	0.008979986	0.001711395	0.1248227	0.009303252	0.0181132	0.06951009	0.030412	0.03253024	0.04743052	0.0300908	0.1553322	0.05864468	0.120425	0.05845504	0.0136438	0.04288239	0.04918809	0.02609435	0.02581245	0.1017957	0.07020995	0.02217555	0.01676866	0.01249846	0.04692493	0.01207339	0.01982452	0.009895819	0.0001385683	0.06568363	0.01768982	0.04801691	0.05970162	0.006486339	0.09869364	0.04526317	0.09734069	0.336013	0.117114	0.172218	0.0897122	0.0757551	0.209188	0.1786159	0.26354	0.241522	0.248942	0.245997	0.624097	0.867449	1.07322	1.43523	1.674563
1500	-882.5358	-912.9969	30.46113	2.702829	0.01010666	0.00250288	0.1555325	0.01999165	0.01210271	0.03392852	0.04406411	0.07633646	0.03731323	0.0263263	0.104316	0.08012339	0.0610263	0.05680791	0.01301852	0.06131619	0.03433506	0.03333835	0.09014933	0.05793562	0.09918633	0.01469951	0.02775716	0.04391686	0.01273332	0.02842139	0.05893366	0.005319628	0.000219296	0.04782773	0.007686308	0.148832	0.1209227	0.00174358	0.08134568	0.06125619	0.07573416	0.306909	0.10697	0.249084	0.0819417	0.0974992	0.157597	0.1297426	0.239251	0.303439	0.225999	0.23131	0.36488	0.713623	1.0806	1.8409	1.847107
1510	-881.1333	-910.12	28.98669	4.580769	0.01721366	0.009805099	0.102574	0.04620513	0.004207285	0.0304587	0.03660963	0.05122199	0.1050556	0.006843541	0.07810159	0.105194	0.1104526	0.07853564	0.03544746	0.05630427	0.06019612	0.05392697	0.1385658	0.05905191	0.09824269	0.01885355	0.03141227	0.007292955	0.008684198	0.01048079	0.0300982	0.002475526	0.0003656745	0.03146314	0.008661809	0.1691332	0.1276208	0.001843773	0.07485571	0.03353557	0.09826931	0.279152	0.14552	0.190074	0.0736484	0.0605517	0.251055	0.1974778	0.256297	0.28532	0.22653	0.231854	0.483675	0.793168	1.08395	1.63921	1.93926
1520	-891.2338	-921.8296	30.59578	1.968688	0.02790425	0.007264256	0.1156507	0.01504498	0.0009450054	0.03902767	0.04609038	0.03006993	0.03839784	0.01890301	0.1518476	0.04625803	0.08516117	0.03368588	0.01764562	0.04779519	0.07040821	0.06321645	0.08057051	0.08411353	0.0432758	0.03853839	0.050949	0.01885859	0.01643768	0.01730252	0.07095951	0.008347848	0.0001725718	0.1316968	0.01816873	0.05961067	0.09120553	0.002512957	0.05912505	0.0718274	0.1197028	0.337414	0.137289	0.14515	0.110152	0.0668596	0.203135	0.1804095	0.213908	0.289236	0.189064	0.307791	0.289508	0.651642	1.06919	1.98966	1.838692
1530	-870.8664	-901.538	30.67163	3.012617	0.04906972	0.005982045	0.1094113	0.01071149	0.0038222	0.0172315	0.03995616	0.03990043	0.06849667	0.03668749	0.1391278	0.05813775	0.1752688	0.05949012	0.0111946	0.05651155	0.01995807	0.02503711	0.08848654	0.04363194	0.04002302	0.01462078	0.06213169	0.01924413	0.02273174	0.005265146	0.02042301	0.01527558	0.0006566126	0.0500664	0.03093469	0.1332871	0.09685378	0.002193044	0.1113777	0.05013193	0.1006214	0.248932	0.100924	0.208771	0.16223	0.0671169	0.212026	0.1531815	0.246617	0.276942	0.226805	0.249636	0.390236	0.732224	1.08258	1.79496	1.833951
1540	-866.6263	-897.3029	30.67661	2.096734	0.03117052	0.0271963	0.07510162	0.01006059	0.01015903	0.02607322	0.04450168	0.02235932	0.08806711	0.03829027	0.07775293	0.052529	0.1163528	0.05132963	0.01282419	0.08414994	0.003745365	0.006853267	0.1120485	0.09728948	0.07323301	0.01585907	0.03858864	0.01245739	0.05170834	0.003484499	0.02307066	0.03560077	0.0003802858	0.06543195	0.01813651	0.1732437	0.09369992	0.001380235	0.07462757	0.0409961	0.1238867	0.28083	0.133505	0.218249	0.0567361	0.0678689	0.242811	0.02616769	0.214662	0.259748	0.283574	0.242016	0.304555	0.664921	1.07223	1.95829	1.83364
1550	-887.2111	-915.8326	28.62155	3.541696	0.05228648	0.02586695	0.03704285	0.007376252	0.007060963	0.00677835	0.04959848	0.04688002	0.05220146	0.0177264	0.1682759	0.03520359	0.1830849	0.05923181	0.01731107	0.1877119	0.001185259	0.006317452	0.1169091	0.03965383	0.1256415	0.040857	0.04409026	0.01662106	0.04626495	0.002722256	0.04706501	0.01095104	6.001199e-05	0.07796544	0.00906242	0.1392389	0.0538761	0.00205253	0.07203214	0.03447774	0.1213998	0.328811	0.123673	0.202177	0.133852	0.0331535	0.178333	0.05362979	0.226712	0.274328	0.181381	0.317578	0.427264	0.757703	1.08414	1.73089	1.962081
1560	-870.6739	-902.3855	31.71162	2.510613	0.02426212	0.02412909	0.06241196	0.007345751	0.00350928	0.009412998	0.04270661	0.08793955	0.1006754	0.009025737	0.1387997	0.04459539	0.1063811	0.05655871	0.01839285	0.05716731	0.003582895	0.007665246	0.06898661	0.05844151	0.08896724	0.08047163	0.04970262	0.03080778	0.05161015	0.004051452	0.01515757	0.01405841	9.305732e-05	0.07177714	0.008379351	0.149789	0.08344462	0.001783434	0.07965616	0.02828875	0.07892378	0.303255	0.127183	0.196832	0.0569736	0.0397687	0.275988	0.0117297	0.241241	0.241711	0.237229	0.279819	0.347461	0.700242	1.07875	1.87355	1.768952
1570	-880.9532	-909.8458	28.8926	0.6980328	0.07964943	0.02832162	0.1061522	0.01746795	0.005805643	0.00659956	0.054084	0.03175553	0.07439959	0.01157099	0.170269	0.04276567	0.1123354	0.09800588	0.00846585	0.04306844	0.002629655	0.01941177	0.04824642	0.1206529	0.04381131	0.02806858	0.01915872	0.01962325	0.05127663	0.01953119	0.02313198	0.01347135	0.0001317222	0.02895973	0.01738952	0.2196623	0.1479339	0.00274893	0.07083137	0.008672717	0.1490795	0.275238	0.0999305	0.170645	0.118637	0.0508511	0.284697	0.07302163	0.276029	0.230629	0.226353	0.26699	0.0737681	0.362601	0.924137	2.63949	1.94514
1580	-866.6537	-895.9003	29.24659	1.952051	0.04833321	0.02774744	0.1197314	0.02347034	0.006950464	0.001086378	0.03435001	0.03013564	0.1081553	0.01140312	0.1660133	0.0855753	0.08973199	0.05073908	0.03168698	0.05256029	0.002894447	0.02424857	0.08463156	0.07243504	0.06136776	0.01954798	0.003222426	0.04279829	0.05579562	0.01623699	0.06591188	0.02181341	0.000225159	0.03086449	0.02660272	0.1944286	0.09437236	0.003545441	0.06675839	0.02944677	0.1181983	0.28018	0.155201	0.166334	0.0635321	0.0969858	0.237767	0.01726913	0.230353	0.262173	0.223485	0.283989	0.287483	0.649816	1.06874	1.99396	1.923016
1590	-876.2363	-905.5235	29.28722	4.609326	0.0743385	0.01690234	0.1392736	0.02955327	0.0268744	0.001067406	0.005154475	0.01196138	0.118996	0.01034187	0.1936158	0.04860057	0.1196627	0.06628067	0.02732601	0.03788112	0.003368534	0.06339202	0.08450892	0.03564644	0.0866472	0.01634116	0.003590675	0.04715789	0.05099073	0.05755471	0.01053696	0.0125613	9.184732e-05	0.04176307	0.03185807	0.2046991	0.06341129	0.00562675	0.04159187	0.06152654	0.06978173	0.290699	0.154888	0.128522	0.0935229	0.0702172	0.262151	0.08738159	0.24846	0.256005	0.218228	0.277307	0.484995	0.793954	1.08391	1.63714	1.920477
