Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
200	-847.5207	-881.8087	34.28798	0.02548112	0.02686671	0.1460623	0.0006199848	0.046209	0.006549635	0.03204757	0.01281823	0.05234587	0.01584836	0.2173595	0.04630137	0.08877507	0.0625881	0.005735765	0.06663617	0.007612705	0.01806313	0.03846919	0.04561418	0.03316769	0.01115427	0.08589102	0.05771587	0.008105778	0.04019792	0.008195313	0.02458084	0.08746592	0.08939252	0.02941018	0.09084228	0.1062774	0.03591905	0.05083777	0.01815933	0.01252351	0.356948	0.138861	0.159708	0.129053	0.0725853	0.142844	0.236107	0.215265	0.280289	0.26834	1.751841
210	-849.2528	-884.1631	34.91034	0.06054512	0.005795179	0.08501116	0.002278572	0.05366501	0.008570711	0.02575405	0.01620891	0.03432236	0.02572098	0.0652885	0.07757908	0.06277121	0.03531813	0.00257757	0.03646186	0.006971442	0.02285103	0.07257951	0.01209493	0.01490353	0.02799367	0.1021627	0.07844404	0.02476763	0.02823903	0.01195467	0.0778373	0.110343	0.07751265	0.02593677	0.1073166	0.1348185	0.02962045	0.1164069	0.01542206	0.01689877	0.284226	0.128802	0.155288	0.145979	0.0455691	0.240135	0.315743	0.189996	0.22236	0.2719	1.712944
220	-863.435	-891.0514	27.61643	0.1261236	0.02745329	0.09259358	0.01496863	0.02497414	0.0190911	0.07251734	0.03135666	0.07159365	0.02040128	0.1704294	0.02628981	0.06932389	0.07361909	0.003865917	0.06546771	0.006792428	0.03089793	0.1081316	0.01600859	0.01864219	0.03241645	0.05905606	0.09736647	0.05777721	0.03052081	0.008758049	0.07027912	0.117789	0.06168758	0.0238869	0.1197306	0.2226094	0.0550879	0.05572135	0.01611726	0.04946664	0.270361	0.122519	0.19121	0.0979291	0.0895617	0.22842	0.245523	0.24286	0.226105	0.285512	2.168813
230	-849.796	-881.4758	31.67983	0.07789227	0.02985199	0.1093777	0.03635102	0.04682874	0.02475702	0.0389344	0.03026022	0.03074669	0.01176192	0.1454433	0.02513308	0.1090132	0.06690681	0.005927465	0.04623029	0.007305476	0.01592812	0.0877271	0.01601964	0.03041144	0.0562616	0.0958634	0.04923386	0.0305432	0.0355029	0.007180199	0.01940432	0.06347822	0.09823592	0.01303577	0.08980055	0.1958088	0.03572172	0.09823326	0.01122518	0.02251374	0.341943	0.112693	0.162344	0.10161	0.082379	0.199031	0.254761	0.246137	0.234612	0.264489	1.914851
240	-861.8656	-891.9099	30.0443	0.04012848	0.01013807	0.04410359	0.05012037	0.02104783	0.02918866	0.02131143	0.02911477	0.03950457	0.01631799	0.117476	0.04097231	0.1262959	0.03222309	0.004063535	0.03817723	0.01718697	0.005472368	0.06074534	0.01894391	0.06052293	0.03071176	0.1143306	0.04405281	0.1503368	0.0314169	0.02312997	0.05299136	0.1270934	0.05689257	0.02090076	0.1689263	0.1525616	0.03032051	0.1337801	0.03719862	0.01937163	0.307024	0.114973	0.234096	0.0912333	0.0739665	0.178706	0.251288	0.257371	0.253408	0.237933	2.017071
250	-856.8915	-889.6018	32.71028	0.03500027	0.01328616	0.05976843	0.01270762	0.01879795	0.009262249	0.02306354	0.007914544	0.02765347	0.01070721	0.1475915	0.02113084	0.08912901	0.03326918	0.003286303	0.05126119	0.01301716	0.005376706	0.09400113	0.03170198	0.04779966	0.03751249	0.04296168	0.1275101	0.1014552	0.07037506	0.04009545	0.03873435	0.08755404	0.04527624	0.01370726	0.12178	0.1535934	0.03487022	0.1323727	0.02934729	0.01757536	0.383874	0.196132	0.160932	0.073015	0.0422097	0.143837	0.223824	0.229242	0.225712	0.321222	1.850447
260	-842.6399	-875.7751	33.13522	0.06086293	0.003819385	0.142828	0.01836349	0.02343372	0.01124936	0.01968178	0.02138008	0.05871093	0.0076353	0.1533984	0.01920193	0.1015555	0.07320824	0.02281514	0.07524299	0.006374877	0.01008184	0.06699529	0.08723577	0.01719255	0.02681798	0.03095328	0.09459511	0.06432679	0.02049993	0.006772556	0.03217139	0.0627051	0.06722242	0.01415725	0.1285319	0.121131	0.01981592	0.06967426	0.02996212	0.03328402	0.384044	0.124262	0.145166	0.107331	0.0580327	0.181165	0.235895	0.228864	0.237885	0.297357	1.823889
270	-870.3607	-895.3235	24.96282	0.06218304	0.002166043	0.2045647	0.01902174	0.04602655	0.03482078	0.01651033	0.03228341	0.08795745	0.023414	0.1244196	0.03092781	0.06108478	0.04574194	0.01717049	0.07936534	0.001992159	0.01656479	0.04875876	0.05851108	0.03503572	0.01603869	0.02716668	0.08942982	0.108946	0.03198973	0.00354292	0.02261218	0.1272243	0.1203519	0.007264768	0.2486698	0.2698976	0.03395719	0.09889513	0.03305965	0.04709657	0.35507	0.149736	0.215019	0.0612029	0.051475	0.167497	0.31544	0.192841	0.267766	0.223952	2.334663
280	-853.148	-882.7935	29.64551	0.06755834	0.001855858	0.1756359	0.02267566	0.027902	0.0221731	0.0322926	0.0301793	0.07492482	0.01980021	0.1181729	0.04749555	0.07920644	0.03844241	0.01354799	0.07336701	0.003568146	0.01216385	0.03611958	0.07863003	0.02597619	0.01203359	0.02889277	0.1345376	0.03425888	0.03367631	0.004603375	0.04211483	0.09183339	0.1692612	0.0144585	0.1327149	0.1662803	0.01071051	0.09848215	0.03940929	0.02704004	0.379584	0.140027	0.196321	0.0654284	0.0588734	0.159766	0.218524	0.253944	0.283846	0.243687	2.041996
290	-863.9273	-890.6896	26.76232	0.1653704	0.003300013	0.1433266	0.009066301	0.07318244	0.006992335	0.02864169	0.04486008	0.0558789	0.03078801	0.08973118	0.07063838	0.1551592	0.03444994	0.002656981	0.0811067	0.007869436	0.0255755	0.09755771	0.05359128	0.06239724	0.02317431	0.0479564	0.1564249	0.02267024	0.04684747	0.003829814	0.01855868	0.06384455	0.1569538	0.04744476	0.1035522	0.1303675	0.01329336	0.09796047	0.02720002	0.01997559	0.393363	0.156062	0.170905	0.0891785	0.0249267	0.165565	0.221597	0.225519	0.275395	0.277489	2.222194
